"subjectid" "activity" "feature" "mean(measurement)"
14 "walkingupstairs" "tBodyGyroJerkstdY" -0.371479721296296
14 "walkingupstairs" "tBodyGyroJerkstdZ" -0.359816626703704
14 "walkingupstairs" "tBodyAccMagmean" 0.140108204051852
14 "walkingupstairs" "tBodyAccMagstd" -0.0197686685018519
14 "walkingupstairs" "tGravityAccMagmean" 0.140108204051852
14 "walkingupstairs" "tGravityAccMagstd" -0.0197686685018519
14 "walkingupstairs" "tBodyAccJerkMagmean" -0.28366383592037
14 "walkingupstairs" "tBodyAccJerkMagstd" -0.337086266574074
14 "walkingupstairs" "tBodyGyroMagmean" 0.365779419444444
14 "walkingupstairs" "tBodyGyroMagstd" 0.299975979851852
14 "walkingupstairs" "tBodyGyroJerkMagmean" -0.399921949557407
14 "walkingupstairs" "tBodyGyroJerkMagstd" -0.485819293703704
14 "walkingupstairs" "fBodyAccmeanX" -0.323508442240741
14 "walkingupstairs" "fBodyAccmeanY" 0.0163939234574074
14 "walkingupstairs" "fBodyAccmeanZ" 0.191693742633333
14 "walkingupstairs" "fBodyAccstdX" -0.304980247962963
14 "walkingupstairs" "fBodyAccstdY" 0.356072772037037
14 "walkingupstairs" "fBodyAccstdZ" 0.687124163703704
14 "walkingupstairs" "fBodyAccmeanFreqX" -0.389133559537037
14 "walkingupstairs" "fBodyAccmeanFreqY" -0.366543121851852
14 "walkingupstairs" "fBodyAccmeanFreqZ" -0.367877189296296
14 "walkingupstairs" "fBodyAccJerkmeanX" -0.383497147037037
14 "walkingupstairs" "fBodyAccJerkmeanY" -0.347606639592593
14 "walkingupstairs" "fBodyAccJerkmeanZ" -0.264008468333333
14 "walkingupstairs" "fBodyAccJerkstdX" -0.41096787037037
14 "walkingupstairs" "fBodyAccJerkstdY" -0.371572473072222
14 "walkingupstairs" "fBodyAccJerkstdZ" -0.391077873148148
14 "walkingupstairs" "fBodyAccJerkmeanFreqX" -0.263935056981481
14 "walkingupstairs" "fBodyAccJerkmeanFreqY" -0.487347927037037
14 "walkingupstairs" "fBodyAccJerkmeanFreqZ" -0.52152949537037
14 "walkingupstairs" "fBodyGyromeanX" -0.441048358648148
14 "walkingupstairs" "fBodyGyromeanY" 0.118687692187963
14 "walkingupstairs" "fBodyGyromeanZ" 0.196703218737037
14 "walkingupstairs" "fBodyGyrostdX" -0.464742933888889
14 "walkingupstairs" "fBodyGyrostdY" 0.646233637037037
14 "walkingupstairs" "fBodyGyrostdZ" 0.522454216314815
14 "walkingupstairs" "fBodyGyromeanFreqX" -0.389723705407407
14 "walkingupstairs" "fBodyGyromeanFreqY" -0.521877343333333
14 "walkingupstairs" "fBodyGyromeanFreqZ" -0.501572597962963
14 "walkingupstairs" "fBodyAccMagmean" -0.0759851813333333
14 "walkingupstairs" "fBodyAccMagstd" -0.143253889222222
14 "walkingupstairs" "fBodyAccMagmeanFreq" -0.168723817533333
14 "walkingupstairs" "fBodyBodyAccJerkMagmean" -0.288744334092593
14 "walkingupstairs" "fBodyBodyAccJerkMagstd" -0.409847649281481
14 "walkingupstairs" "fBodyBodyAccJerkMagmeanFreq" 0.0399288326018519
14 "walkingupstairs" "fBodyBodyGyroMagmean" 0.0488588668185185
14 "walkingupstairs" "fBodyBodyGyroMagstd" 0.236659662496296
14 "walkingupstairs" "fBodyBodyGyroMagmeanFreq" -0.287413084037037
14 "walkingupstairs" "fBodyBodyGyroJerkMagmean" -0.457250612407407
14 "walkingupstairs" "fBodyBodyGyroJerkMagstd" -0.564964076388889
14 "walkingupstairs" "fBodyBodyGyroJerkMagmeanFreq" 0.076347168
14 "walkingupstairs" "angletBodyAccMeangravity" 0.072254155537037
14 "walkingupstairs" "angletBodyAccJerkMeangravityMean" -0.00915395983333333
14 "walkingupstairs" "angletBodyGyroMeangravityMean" -0.223951414444444
14 "walkingupstairs" "angletBodyGyroJerkMeangravityMean" 0.133237047185185
14 "walkingupstairs" "angleXgravityMean" -0.37967443537037
14 "walkingupstairs" "angleYgravityMean" 0.311607140555556
14 "walkingupstairs" "angleZgravityMean" 0.390444368518519
14 "walkingdownstairs" "tBodyAccmeanX" 0.293422115555556
14 "walkingdownstairs" "tBodyAccmeanY" -0.0200141413657778
14 "walkingdownstairs" "tBodyAccmeanZ" -0.0928330165533333
14 "walkingdownstairs" "tBodyAccstdX" 0.0178313402266667
14 "walkingdownstairs" "tBodyAccstdY" 0.378870491755556
14 "walkingdownstairs" "tBodyAccstdZ" 0.451576075111111
14 "walkingdownstairs" "tGravityAccmeanX" 0.81629643
14 "walkingdownstairs" "tGravityAccmeanY" -0.264254674666667
14 "walkingdownstairs" "tGravityAccmeanZ" -0.392555882222222
14 "walkingdownstairs" "tGravityAccstdX" -0.919098794
14 "walkingdownstairs" "tGravityAccstdY" -0.920725940666667
14 "walkingdownstairs" "tGravityAccstdZ" -0.879565316666667
14 "walkingdownstairs" "tBodyAccJerkmeanX" 0.0428631626711111
14 "walkingdownstairs" "tBodyAccJerkmeanY" 0.0291339421022222
14 "walkingdownstairs" "tBodyAccJerkmeanZ" 0.0104952601188889
14 "walkingdownstairs" "tBodyAccJerkstdX" 0.0129597549231111
14 "walkingdownstairs" "tBodyAccJerkstdY" 0.192791766468889
14 "walkingdownstairs" "tBodyAccJerkstdZ" -0.133634060621778
14 "walkingdownstairs" "tBodyGyromeanX" -0.0147079653333333
14 "walkingdownstairs" "tBodyGyromeanY" -0.0945288409066667
14 "walkingdownstairs" "tBodyGyromeanZ" 0.0353344537555556
14 "walkingdownstairs" "tBodyGyrostdX" -0.354551638377778
14 "walkingdownstairs" "tBodyGyrostdY" 0.0569902222622222
14 "walkingdownstairs" "tBodyGyrostdZ" 0.356198597177778
14 "walkingdownstairs" "tBodyGyroJerkmeanX" -0.108620377713333
14 "walkingdownstairs" "tBodyGyroJerkmeanY" -0.0740589810844444
14 "walkingdownstairs" "tBodyGyroJerkmeanZ" -0.0615978795422222
14 "walkingdownstairs" "tBodyGyroJerkstdX" -0.537002097555556
14 "walkingdownstairs" "tBodyGyroJerkstdY" -0.284318020488889
14 "walkingdownstairs" "tBodyGyroJerkstdZ" 0.0913857550044444
14 "walkingdownstairs" "tBodyAccMagmean" 0.185537706866667
14 "walkingdownstairs" "tBodyAccMagstd" 0.428405922622222
14 "walkingdownstairs" "tGravityAccMagmean" 0.185537706866667
14 "walkingdownstairs" "tGravityAccMagstd" 0.428405922622222
14 "walkingdownstairs" "tBodyAccJerkMagmean" 0.0353601375466667
14 "walkingdownstairs" "tBodyAccJerkMagstd" 0.194708838913556
14 "walkingdownstairs" "tBodyGyroMagmean" 0.166340011842444
14 "walkingdownstairs" "tBodyGyroMagstd" -0.0665144570666667
14 "walkingdownstairs" "tBodyGyroJerkMagmean" -0.275120883488889
14 "walkingdownstairs" "tBodyGyroJerkMagstd" -0.274744003577778
14 "walkingdownstairs" "fBodyAccmeanX" 0.0212541553977778
14 "walkingdownstairs" "fBodyAccmeanY" 0.3714824704
14 "walkingdownstairs" "fBodyAccmeanZ" 0.280735952206667
14 "walkingdownstairs" "fBodyAccstdX" 0.0140826092322222
14 "walkingdownstairs" "fBodyAccstdY" 0.29363389996
14 "walkingdownstairs" "fBodyAccstdZ" 0.427563832371111
14 "walkingdownstairs" "fBodyAccmeanFreqX" -0.349609935577778
14 "walkingdownstairs" "fBodyAccmeanFreqY" -0.00777749593111111
14 "walkingdownstairs" "fBodyAccmeanFreqZ" -0.0984339940222222
14 "walkingdownstairs" "fBodyAccJerkmeanX" -0.0337820458644444
14 "walkingdownstairs" "fBodyAccJerkmeanY" 0.164775056133333
14 "walkingdownstairs" "fBodyAccJerkmeanZ" -0.0248789805888889
14 "walkingdownstairs" "fBodyAccJerkstdX" -0.0302396365755556
14 "walkingdownstairs" "fBodyAccJerkstdY" 0.138737970022222
14 "walkingdownstairs" "fBodyAccJerkstdZ" -0.244857128202222
14 "walkingdownstairs" "fBodyAccJerkmeanFreqX" -0.2710115324
14 "walkingdownstairs" "fBodyAccJerkmeanFreqY" -0.306938978377778
14 "walkingdownstairs" "fBodyAccJerkmeanFreqZ" -0.295300085844444
14 "walkingdownstairs" "fBodyGyromeanX" -0.295315541666667
14 "walkingdownstairs" "fBodyGyromeanY" 0.0132082347333333
14 "walkingdownstairs" "fBodyGyromeanZ" 0.492414379822222
14 "walkingdownstairs" "fBodyGyrostdX" -0.378882872733333
14 "walkingdownstairs" "fBodyGyrostdY" 0.0741391154937778
14 "walkingdownstairs" "fBodyGyrostdZ" 0.182794696328889
14 "walkingdownstairs" "fBodyGyromeanFreqX" -0.250106322244444
14 "walkingdownstairs" "fBodyGyromeanFreqY" -0.207057454377778
14 "walkingdownstairs" "fBodyGyromeanFreqZ" -0.113453380786667
14 "walkingdownstairs" "fBodyAccMagmean" 0.471905155133333
14 "walkingdownstairs" "fBodyAccMagstd" 0.178684580868889
14 "walkingdownstairs" "fBodyAccMagmeanFreq" 0.000464165078
14 "walkingdownstairs" "fBodyBodyAccJerkMagmean" 0.186223478065556
14 "walkingdownstairs" "fBodyBodyAccJerkMagstd" 0.194263424111111
14 "walkingdownstairs" "fBodyBodyAccJerkMagmeanFreq" -0.00170923580888889
14 "walkingdownstairs" "fBodyBodyGyroMagmean" -0.0787568406777778
14 "walkingdownstairs" "fBodyBodyGyroMagstd" -0.223927430580444
14 "walkingdownstairs" "fBodyBodyGyroMagmeanFreq" 0.0800347917133333
14 "walkingdownstairs" "fBodyBodyGyroJerkMagmean" -0.254747132274667
14 "walkingdownstairs" "fBodyBodyGyroJerkMagstd" -0.356849425488889
14 "walkingdownstairs" "fBodyBodyGyroJerkMagmeanFreq" 0.05293374262
14 "walkingdownstairs" "angletBodyAccMeangravity" 0.00354991522222222
14 "walkingdownstairs" "angletBodyAccJerkMeangravityMean" 0.106421773333333
14 "walkingdownstairs" "angletBodyGyroMeangravityMean" 0.0597397677777778
14 "walkingdownstairs" "angletBodyGyroJerkMeangravityMean" 0.00564980115555555
14 "walkingdownstairs" "angleXgravityMean" -0.526550287333333
14 "walkingdownstairs" "angleYgravityMean" 0.266238826444444
14 "walkingdownstairs" "angleZgravityMean" 0.303781233333333
14 "sitting" "tBodyAccmeanX" 0.279990577037037
14 "sitting" "tBodyAccmeanY" -0.00870565463888889
14 "sitting" "tBodyAccmeanZ" -0.100401490425926
14 "sitting" "tBodyAccstdX" -0.976302248148148
14 "sitting" "tBodyAccstdY" -0.914935703907407
14 "sitting" "tBodyAccstdZ" -0.922774835740741
14 "sitting" "tGravityAccmeanX" 0.939038759814815
14 "sitting" "tGravityAccmeanY" -0.0364533962277778
14 "sitting" "tGravityAccmeanZ" -0.0945970534814815
14 "sitting" "tGravityAccstdX" -0.976280399444444
14 "sitting" "tGravityAccstdY" -0.95032266362963
14 "sitting" "tGravityAccstdZ" -0.938415738148148
14 "sitting" "tBodyAccJerkmeanX" 0.0741878844074074
14 "sitting" "tBodyAccJerkmeanY" -0.00436185985848148
14 "sitting" "tBodyAccJerkmeanZ" -0.0105744513096296
14 "sitting" "tBodyAccJerkstdX" -0.980890655185185
14 "sitting" "tBodyAccJerkstdY" -0.967828356296296
14 "sitting" "tBodyAccJerkstdZ" -0.976133383518519
14 "sitting" "tBodyGyromeanX" -0.0440403326851852
14 "sitting" "tBodyGyromeanY" -0.0713478280925926
14 "sitting" "tBodyGyromeanZ" 0.0928523607037037
14 "sitting" "tBodyGyrostdX" -0.980829981481481
14 "sitting" "tBodyGyrostdY" -0.962048191666667
14 "sitting" "tBodyGyrostdZ" -0.952904383518518
14 "sitting" "tBodyGyroJerkmeanX" -0.0921614578888889
14 "sitting" "tBodyGyroJerkmeanY" -0.0434577295055556
14 "sitting" "tBodyGyroJerkmeanZ" -0.0520121608148148
14 "sitting" "tBodyGyroJerkstdX" -0.990284240185185
14 "sitting" "tBodyGyroJerkstdY" -0.986911323888889
14 "sitting" "tBodyGyroJerkstdZ" -0.982819138888889
14 "sitting" "tBodyAccMagmean" -0.944197943703704
14 "sitting" "tBodyAccMagstd" -0.92549582962963
14 "sitting" "tGravityAccMagmean" -0.944197943703704
14 "sitting" "tGravityAccMagstd" -0.92549582962963
14 "sitting" "tBodyAccJerkMagmean" -0.976521006111111
14 "sitting" "tBodyAccJerkMagstd" -0.973343388888889
14 "sitting" "tBodyGyroMagmean" -0.942756369259259
14 "sitting" "tBodyGyroMagstd" -0.947081158333333
14 "sitting" "tBodyGyroJerkMagmean" -0.988317606666667
14 "sitting" "tBodyGyroJerkMagstd" -0.986963989814815
14 "sitting" "fBodyAccmeanX" -0.976456609259259
14 "sitting" "fBodyAccmeanY" -0.932644766111111
14 "sitting" "fBodyAccmeanZ" -0.944126078888889
14 "sitting" "fBodyAccstdX" -0.976303056851852
14 "sitting" "fBodyAccstdY" -0.911591208203704
14 "sitting" "fBodyAccstdZ" -0.917678155296296
14 "sitting" "fBodyAccmeanFreqX" -0.145044030516667
14 "sitting" "fBodyAccmeanFreqY" -0.0904275272388889
14 "sitting" "fBodyAccmeanFreqZ" -0.0357959046777778
14 "sitting" "fBodyAccJerkmeanX" -0.981566649444444
14 "sitting" "fBodyAccJerkmeanY" -0.968951769814815
14 "sitting" "fBodyAccJerkmeanZ" -0.97275196962963
14 "sitting" "fBodyAccJerkstdX" -0.981920831111111
14 "sitting" "fBodyAccJerkstdY" -0.968943674259259
14 "sitting" "fBodyAccJerkstdZ" -0.978180020925926
14 "sitting" "fBodyAccJerkmeanFreqX" 0.00357106024444444
14 "sitting" "fBodyAccJerkmeanFreqY" -0.232143578944444
14 "sitting" "fBodyAccJerkmeanFreqZ" -0.149511316833333
14 "sitting" "fBodyGyromeanX" -0.978577117592593
14 "sitting" "fBodyGyromeanY" -0.969806729814815
14 "sitting" "fBodyGyromeanZ" -0.957020858888889
14 "sitting" "fBodyGyrostdX" -0.981573087222222
14 "sitting" "fBodyGyrostdY" -0.958227403148148
14 "sitting" "fBodyGyrostdZ" -0.956028807962963
14 "sitting" "fBodyGyromeanFreqX" -0.107487047964444
14 "sitting" "fBodyGyromeanFreqY" -0.34128282392963
14 "sitting" "fBodyGyromeanFreqZ" -0.0834989971537037
14 "sitting" "fBodyAccMagmean" -0.940589853333333
14 "sitting" "fBodyAccMagstd" -0.929193937222222
14 "sitting" "fBodyAccMagmeanFreq" 0.015368050237037
14 "sitting" "fBodyBodyAccJerkMagmean" -0.972985342962963
14 "sitting" "fBodyBodyAccJerkMagstd" -0.972959409444444
14 "sitting" "fBodyBodyAccJerkMagmeanFreq" 0.19841410045
14 "sitting" "fBodyBodyGyroMagmean" -0.963320540555556
14 "sitting" "fBodyBodyGyroMagstd" -0.946517963703704
14 "sitting" "fBodyBodyGyroMagmeanFreq" -0.171970730796296
14 "sitting" "fBodyBodyGyroJerkMagmean" -0.987324239259259
14 "sitting" "fBodyBodyGyroJerkMagstd" -0.987065177777778
14 "sitting" "fBodyBodyGyroJerkMagmeanFreq" 0.0740675933385185
14 "sitting" "angletBodyAccMeangravity" 0.0276023255666667
14 "sitting" "angletBodyAccJerkMeangravityMean" 0.014669054387037
14 "sitting" "angletBodyGyroMeangravityMean" 0.00323595271481481
14 "sitting" "angletBodyGyroJerkMeangravityMean" -0.0595805713703704
14 "sitting" "angleXgravityMean" -0.804409417777778
14 "sitting" "angleYgravityMean" 0.108708410814815
14 "sitting" "angleZgravityMean" 0.0892149622222222
14 "standing" "tBodyAccmeanX" 0.280545613833333
14 "standing" "tBodyAccmeanY" -0.01520781344
14 "standing" "tBodyAccmeanZ" -0.103817701790667
14 "standing" "tBodyAccstdX" -0.973268905
14 "standing" "tBodyAccstdY" -0.928525725333333
14 "standing" "tBodyAccstdZ" -0.9222763115
14 "standing" "tGravityAccmeanX" 0.875319569
14 "standing" "tGravityAccmeanY" -0.226692231166667
14 "standing" "tGravityAccmeanZ" -0.338174888666667
14 "standing" "tGravityAccstdX" -0.972005366333333
14 "standing" "tGravityAccstdY" -0.965781048333333
14 "standing" "tGravityAccstdZ" -0.940757718
14 "standing" "tBodyAccJerkmeanX" 0.0737933748485
14 "standing" "tBodyAccJerkmeanY" 0.00579566182983333
14 "standing" "tBodyAccJerkmeanZ" -0.00720777760485
14 "standing" "tBodyAccJerkstdX" -0.978248526
14 "standing" "tBodyAccJerkstdY" -0.966362425833333
14 "standing" "tBodyAccJerkstdZ" -0.970766734
14 "standing" "tBodyGyromeanX" -0.0220886526891667
14 "standing" "tBodyGyromeanY" -0.05581088271
14 "standing" "tBodyGyromeanZ" 0.07904758875
14 "standing" "tBodyGyrostdX" -0.9610917615
14 "standing" "tBodyGyrostdY" -0.9462806205
14 "standing" "tBodyGyrostdZ" -0.946589134666667
14 "standing" "tBodyGyroJerkmeanX" -0.100718458866667
14 "standing" "tBodyGyroJerkmeanY" -0.04500967927
14 "standing" "tBodyGyroJerkmeanZ" -0.0509036177765
14 "standing" "tBodyGyroJerkstdX" -0.969948875166667
14 "standing" "tBodyGyroJerkstdY" -0.9706929555
14 "standing" "tBodyGyroJerkstdZ" -0.974687865833333
14 "standing" "tBodyAccMagmean" -0.943456847333333
14 "standing" "tBodyAccMagstd" -0.936735577166667
14 "standing" "tGravityAccMagmean" -0.943456847333333
14 "standing" "tGravityAccMagstd" -0.936735577166667
14 "standing" "tBodyAccJerkMagmean" -0.972965788166667
14 "standing" "tBodyAccJerkMagstd" -0.970437182833333
14 "standing" "tBodyGyroMagmean" -0.943530016833333
14 "standing" "tBodyGyroMagstd" -0.931426203833333
14 "standing" "tBodyGyroJerkMagmean" -0.974873328
14 "standing" "tBodyGyroJerkMagstd" -0.966834217
14 "standing" "fBodyAccmeanX" -0.9726995625
14 "standing" "fBodyAccmeanY" -0.942178248333333
14 "standing" "fBodyAccmeanZ" -0.9424220265
14 "standing" "fBodyAccstdX" -0.973605553666667
14 "standing" "fBodyAccstdY" -0.926055903
14 "standing" "fBodyAccstdZ" -0.917781858666667
14 "standing" "fBodyAccmeanFreqX" -0.245905018933333
14 "standing" "fBodyAccmeanFreqY" -0.138431166621667
14 "standing" "fBodyAccmeanFreqZ" 0.00253022625
14 "standing" "fBodyAccJerkmeanX" -0.97818164
14 "standing" "fBodyAccJerkmeanY" -0.967249904833333
14 "standing" "fBodyAccJerkmeanZ" -0.966718434333333
14 "standing" "fBodyAccJerkstdX" -0.980396601666667
14 "standing" "fBodyAccJerkstdY" -0.967830182166667
14 "standing" "fBodyAccJerkstdZ" -0.973594305166667
14 "standing" "fBodyAccJerkmeanFreqX" 0.0237594244966667
14 "standing" "fBodyAccJerkmeanFreqY" -0.212196767033333
14 "standing" "fBodyAccJerkmeanFreqZ" -0.0690826053566667
14 "standing" "fBodyGyromeanX" -0.957111767
14 "standing" "fBodyGyromeanY" -0.9508361945
14 "standing" "fBodyGyromeanZ" -0.950999877833333
14 "standing" "fBodyGyrostdX" -0.962741032833333
14 "standing" "fBodyGyrostdY" -0.944306864
14 "standing" "fBodyGyrostdZ" -0.950162705166667
14 "standing" "fBodyGyromeanFreqX" -0.306015725890333
14 "standing" "fBodyGyromeanFreqY" -0.2780036534
14 "standing" "fBodyGyromeanFreqZ" -0.198897454968333
14 "standing" "fBodyAccMagmean" -0.949715059833333
14 "standing" "fBodyAccMagstd" -0.939799869833333
14 "standing" "fBodyAccMagmeanFreq" -0.0374702781666667
14 "standing" "fBodyBodyAccJerkMagmean" -0.970214125833333
14 "standing" "fBodyBodyAccJerkMagstd" -0.969677515666667
14 "standing" "fBodyBodyAccJerkMagmeanFreq" 0.214251895888333
14 "standing" "fBodyBodyGyroMagmean" -0.944405563833333
14 "standing" "fBodyBodyGyroMagstd" -0.934815560833333
14 "standing" "fBodyBodyGyroMagmeanFreq" -0.191031011271667
14 "standing" "fBodyBodyGyroJerkMagmean" -0.969175636833333
14 "standing" "fBodyBodyGyroJerkMagstd" -0.966019259166667
14 "standing" "fBodyBodyGyroJerkMagmeanFreq" 0.0125408702516667
14 "standing" "angletBodyAccMeangravity" 0.00742967239083333
14 "standing" "angletBodyAccJerkMeangravityMean" 0.017584753905
14 "standing" "angletBodyGyroMeangravityMean" -0.102584280416667
14 "standing" "angletBodyGyroJerkMeangravityMean" -0.00588886871333333
14 "standing" "angleXgravityMean" -0.6015810145
14 "standing" "angleYgravityMean" 0.2380634805
14 "standing" "angleZgravityMean" 0.260358891666667
14 "laying" "tBodyAccmeanX" 0.233275439803922
14 "laying" "tBodyAccmeanY" -0.0113424652490196
14 "laying" "tBodyAccmeanZ" -0.0868333315509804
14 "laying" "tBodyAccstdX" -0.917501887333333
14 "laying" "tBodyAccstdY" -0.909697040980392
14 "laying" "tBodyAccstdZ" -0.900331921686275
14 "laying" "tGravityAccmeanX" -0.145483631627451
14 "laying" "tGravityAccmeanY" 0.48539692745098
14 "laying" "tGravityAccmeanZ" 0.83656291
14 "laying" "tGravityAccstdX" -0.862136937254902
14 "laying" "tGravityAccstdY" -0.94877486372549
14 "laying" "tGravityAccstdZ" -0.90130385627451
14 "laying" "tBodyAccJerkmeanX" 0.098140384845098
14 "laying" "tBodyAccJerkmeanY" -0.00831507059607843
14 "laying" "tBodyAccJerkmeanZ" -0.0323601505045098
14 "laying" "tBodyAccJerkstdX" -0.971473557058824
14 "laying" "tBodyAccJerkstdY" -0.96812761745098
14 "laying" "tBodyAccJerkstdZ" -0.972431855490196
14 "laying" "tBodyGyromeanX" 0.00505221181607843
14 "laying" "tBodyGyromeanY" -0.153423807745098
14 "laying" "tBodyGyromeanZ" 0.149124058235294
14 "laying" "tBodyGyrostdX" -0.957221015098039
14 "laying" "tBodyGyrostdY" -0.932499780588235
14 "laying" "tBodyGyrostdZ" -0.952296965294118
14 "laying" "tBodyGyroJerkmeanX" -0.105446637019608
14 "laying" "tBodyGyroJerkmeanY" -0.0372677398193922
14 "laying" "tBodyGyroJerkmeanZ" -0.0566171868039216
14 "laying" "tBodyGyroJerkstdX" -0.970274962745098
14 "laying" "tBodyGyroJerkstdY" -0.968042893529412
14 "laying" "tBodyGyroJerkstdZ" -0.979711372941176
14 "laying" "tBodyAccMagmean" -0.905978250196078
14 "laying" "tBodyAccMagstd" -0.856593119215686
14 "laying" "tGravityAccMagmean" -0.905978250196078
14 "laying" "tGravityAccMagstd" -0.856593119215686
14 "laying" "tBodyAccJerkMagmean" -0.972576392941176
14 "laying" "tBodyAccJerkMagstd" -0.966450909019608
14 "laying" "tBodyGyroMagmean" -0.904665418431373
14 "laying" "tBodyGyroMagstd" -0.913433185882353
14 "laying" "tBodyGyroJerkMagmean" -0.975621183137255
14 "laying" "tBodyGyroJerkMagstd" -0.964009921960784
14 "laying" "fBodyAccmeanX" -0.933936178235294
14 "laying" "fBodyAccmeanY" -0.930366906078431
14 "laying" "fBodyAccmeanZ" -0.927882307058824
14 "laying" "fBodyAccstdX" -0.911972655156863
14 "laying" "fBodyAccstdY" -0.905221049156863
14 "laying" "fBodyAccstdZ" -0.894055710980392
14 "laying" "fBodyAccmeanFreqX" -0.442950364647059
14 "laying" "fBodyAccmeanFreqY" -0.149752054909804
14 "laying" "fBodyAccmeanFreqZ" 0.0313442249705882
14 "laying" "fBodyAccJerkmeanX" -0.972010709215686
14 "laying" "fBodyAccJerkmeanY" -0.969342124313725
14 "laying" "fBodyAccJerkmeanZ" -0.968593195686275
14 "laying" "fBodyAccJerkstdX" -0.973491388039216
14 "laying" "fBodyAccJerkstdY" -0.969113291372549
14 "laying" "fBodyAccJerkstdZ" -0.97491443
14 "laying" "fBodyAccJerkmeanFreqX" -0.158599091641176
14 "laying" "fBodyAccJerkmeanFreqY" -0.231153333607843
14 "laying" "fBodyAccJerkmeanFreqZ" -0.0887922483196078
14 "laying" "fBodyGyromeanX" -0.949959040588235
